# n=2000
# --never-mutate-zero-bits=true
# --include-best-mutant=true
# --ignore-crossover-parent-duplicates=true
fitness,best-lambda,runtime-to-optimum
159,1996.4999999999998,10674.747367125621
158,1996.4999999999998,10655.41273750044
157,1996.4999999999998,10635.942868895589
156,1996.4999999999998,10616.336050834205
155,1996.4999999999998,10596.59050961892
154,1996.4999999999998,10576.704440571819
153,1996.4999999999998,10556.67602763073
152,1996.4999999999998,10536.503403138579
151,1996.4999999999998,10516.18465475159
150,1996.4999999999998,10495.717857066064
149,1996.4999999999998,10475.101019607324
148,1996.4999999999998,10454.3321305705
147,1996.4999999999998,10433.409125700415
146,1996.4999999999998,10412.330157968026
145,1996.4999999999998,10391.097831182538
144,1996.4999999999998,10369.725236616046
143,1996.4999999999998,10348.227899556465
142,1996.4999999999998,10326.612575643307
141,1996.4999999999998,10304.879681364544
140,1996.4999999999998,10283.02802408665
139,1996.4999999999998,10261.056145174183
138,1996.4999999999998,10238.962522280712
137,1996.4999999999998,10216.745588956246
136,1996.4999999999998,10194.40375102467
135,1996.4999999999998,10171.93537275775
134,1996.4999999999998,10149.338781252303
133,1996.4999999999998,10126.61227795239
132,1996.4999999999998,10103.754120434705
131,1996.4999999999998,10080.76252588197
130,1996.4999999999998,10057.635666866323
129,1996.4999999999998,10034.37169052419
128,1996.4999999999998,10010.968690541036
127,1996.4999999999998,9987.424726008974
126,1996.4999999999998,9963.737804869637
125,1996.4999999999998,9939.905901037691
124,1996.4999999999998,9915.927754283053
123,1996.4999999999998,9891.805223985935
122,1996.4999999999998,9867.542007844637
121,1996.4999999999998,9843.139578647377
120,1996.4999999999998,9818.596967933068
119,1997.2419135548284,9793.882286634194
118,1997.2568903182205,9768.97211735166
117,1997.271915191658,9743.912945360704
116,1997.287014646359,9718.702528173126
115,1997.3021710734588,9693.338585351634
114,1997.3173945921549,9667.81877063387
113,1997.3326668101133,9642.14067864838
112,1997.3480008371628,9616.301851070592
111,1997.3634160792074,9590.299758766887
110,1997.378873728583,9564.131808204715
109,1997.4999999999998,9537.837803987792
108,1997.4999999999998,9511.318743864735
107,1997.4999999999998,9484.627246342976
106,1997.4999999999998,9457.7604913032
105,1997.4999999999998,9430.715581878469
104,1997.4999999999998,9403.489550454236
103,1997.4999999999998,9376.079340347354
102,1997.4999999999998,9348.481811543288
101,1997.4999999999998,9320.69374524788
100,1997.4999999999998,9292.711803075554
99,1997.4999999999998,9264.53257979031
98,1997.4999999999998,9236.152549515706
97,1997.4999999999998,9207.56809391628
96,1997.4999999999998,9178.775493918105
95,1997.4999999999998,9149.770896710548
94,1997.4999999999998,9120.550550927861
93,1997.4999999999998,9091.113149641873
92,1997.4999999999998,9061.46221505569
91,1997.4999999999998,9031.601158626449
90,1997.4999999999998,9001.528681837955
89,1997.4999999999998,8971.241101069794
88,1997.4999999999998,8940.73439582882
87,1997.4999999999998,8910.00435505919
86,1997.4999999999998,8879.046634766864
85,1997.4999999999998,8847.856719304747
84,1997.4999999999998,8816.429960244524
83,1997.4999999999998,8784.761552749978
82,1997.4999999999998,8752.846500798898
81,1997.4999999999998,8720.67965317051
80,1997.4999999999998,8688.255645191895
79,1997.4999999999998,8655.568945292116
78,1997.4999999999998,8622.613794046336
77,1997.4999999999998,8589.384215000997
76,1997.4999999999998,8555.87402326402
75,1997.4999999999998,8522.076774045787
74,1997.4999999999998,8487.98577083372
73,1997.4999999999998,8453.594049594778
72,1997.4999999999998,8418.894372396762
71,1997.4999999999998,8383.879184269375
70,1997.4999999999998,8348.540866633195
69,1998.0071699536986,8312.85643998276
68,1998.0206171486095,8276.756909538506
67,1998.0338461314147,8240.332810979031
66,1998.0469132992346,8203.57789984032
65,1998.0598383432525,8166.483914178864
64,1998.072643022674,8129.042040020212
63,1998.085328983881,8091.243044202586
62,1998.0979171416188,8053.077242522269
61,1998.1103965916664,8014.534472728095
60,1998.1228086214333,7975.604075274441
59,1998.1351509549309,7936.274877481811
58,1998.1474424078328,7896.535107263963
57,1998.1597065808696,7856.372408346958
56,1998.1719680111614,7815.7737568738385
55,1998.184236199944,7774.725423024803
54,1998.1965519681528,7733.21292707648
53,1998.2089368300722,7691.220988659608
52,1998.2215031255682,7648.74018904529
51,1998.234277173118,7605.771109016489
50,1998.2471654668748,7562.312294043806
49,1998.2602140036881,7518.350959789469
48,1998.273517240808,7473.869645869836
47,1998.2871579221758,7428.849422890684
46,1998.3011704414264,7383.270046408368
45,1998.3156291922494,7337.109869727488
44,1998.330609710366,7290.34572603388
43,1998.346175708277,7242.952763611245
42,1998.3624205732222,7194.904287203506
41,1998.3794311744448,7146.171534368403
40,1998.3973949983995,7096.730440429276
39,1998.4164309174027,7046.5717275650495
38,1998.4364202344414,6995.68623617074
37,1998.4575180377005,6944.045568006804
36,1998.4999999999998,6891.616832143586
35,1998.4999999999998,6838.344998278869
34,1998.4999999999998,6784.2071973073425
33,1998.4999999999998,6729.1564441340715
32,1998.4999999999998,6673.144203479652
31,1998.4999999999998,6616.132380599294
30,1998.4999999999998,6558.098225892793
29,1998.4999999999998,6499.004773043837
28,1998.4999999999998,6438.786682001035
27,1998.4999999999998,6377.368736817827
26,1998.4999999999998,6314.668583826443
25,1998.4999999999998,6250.610087082293
24,1998.8579983748107,6184.913479245317
23,1998.894417182675,6117.461102264504
22,1998.9300746429121,6048.319189765132
21,1998.9648016766791,5977.342542456678
20,1998.998438155727,5904.409691069525
19,1999.0302704855455,5829.409371314588
18,1999.0602317924715,5752.155688323395
17,1999.0884670132461,5672.438638968005
16,1999.1147906003066,5590.0647602688
15,1999.1388924771165,5504.783433331153
14,1999.1612497614774,5416.288573819101
13,1999.1814013403475,5324.259326060409
12,1999.1997474987586,5228.270574626255
11,1999.2159987695502,5127.825970911498
10,1999.230597573454,5022.302887270553
9,1999.2431880987858,4910.981563109269
8,1999.2539437582595,4792.866607459527
7,1999.2629058865134,4666.667944854546
6,1999.270210615511,4530.6726211123905
5,1999.2760994379632,4382.547211146325
4,1999.2816685833968,4219.059341893633
3,1999.2905659701948,4035.8924558897356
2,1999.3189213731544,3828.358382308522
1,1999.4813021926798,3597.422623774848
0,2000.0,3264.425095707978
