lambda,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,rounding
10.7,4955.389255026558,3883.6257916963746,3526.764629007987,3348.712581393516,3242.20134961413,3171.4679278867325,3121.183617262119,3083.683507053406,3054.7090876596426,3031.7051478169333,3013.04558810343,2997.6463090267366,2984.756758202052,2973.8408107699793,2964.505295818775,2956.4553244386952,2949.4653838184367,2943.3600663428747,2938.0008840631385,2933.2770387205933,2929.0988288434287,2925.3928548696085,2922.098475084803,2919.1651475628646,2916.550410034491,2914.218325937859,2912.1382757918773,2910.28400756346,2908.632883514025,2907.165277681403,2905.8640899829834,2904.7143514298073,2903.70290112544,2902.818120270704,2902.04971177291,2901.3885165926367,2900.8263598774292,2900.3559213955773,2899.970625908208,2899.664549990754,3013.04558810343
10.8,4955.501236532421,3883.5479335869695,3526.633426739868,3348.555308661604,3242.0278187886793,3171.282740950503,3120.989293179469,3083.4815729289767,3054.5005395124126,3031.490672258565,3012.8256796533606,2997.4213368946193,2984.527006562137,2973.606504213833,2964.2666160770736,2956.212421730989,2949.2183847743145,2943.109079664016,2937.7460046557308,2933.0183507669085,2928.8364081216005,2925.1267705305977,2921.8287910304994,2918.8919235270682,2916.273702438733,2913.938188574905,2911.8547603758043,2909.9971641748857,2908.342760962731,2906.8719238027093,2905.5675518808775,2904.4146756768773,2903.4001339275233,2902.512307602216,2901.7408994882967,2901.076750517563,2900.5116858831725,2900.038385459112,2899.650274160471,2899.341428754561,3012.8256796533606
10.9,4955.603469035734,3883.472062492778,3526.5071557085153,3348.4043096056052,3241.8613587035165,3171.105175452458,3120.803009967312,3083.2880210911617,3054.300664920727,3031.2851273159054,3012.6149344156643,2997.205742384702,2984.306832981608,2973.381965108339,2964.037884221202,2955.9796399158013,2948.9816733393436,2942.868541883536,2937.501730671513,2932.770420512254,2928.584893530604,2924.871737230996,2921.570299657131,2918.6300307521337,2916.0084617880543,2913.6696510799343,2911.5829750985126,2909.722178632834,2908.0646214753547,2906.590675774394,2905.2832400334087,2904.1273442406537,2903.1098267988764,2902.21906847312,2901.4447719529744,2900.777778159886,2900.209912347879,2899.7338545096864,2899.3430297252353,2899.0315149632393,3012.6149344156643
11.0,4955.696788181892,3883.3982588050458,3526.3857326107864,3348.259434078203,3241.7017829379147,3170.9350217294345,3120.624541351671,3083.102612454833,3054.1092143603714,3031.0882546072025,3012.413086262412,2996.9992524387744,2984.095958093492,2973.1669082666513,2963.818809640142,2955.756683286287,2948.7549489894927,2942.6381479015163,2937.2677526472003,2932.5329343203034,2928.343967433832,2924.627433492621,2921.3226757921,2918.3791405090765,2915.75435592731,2913.412377995481,2911.322581318495,2909.4587092253705,2907.7981203789764,2906.321186068549,2905.010804160422,2903.852004188428,2902.8316242515193,2901.9380449349082,2901.160968850406,2900.4912369253434,2899.920674488106,2899.441961660975,2899.0485236978907,2898.7344377765544,3012.413086262412
11.1,4955.781959404171,3883.326590126814,3526.269072999205,3348.1205352599436,3241.548910689016,3170.7720771248123,3120.45366900752,3082.925116576505,3053.9259474888545,3030.8998053725136,3012.2198790584735,2996.8016043121893,2983.894113127403,2972.9610593521043,2963.609112803035,2955.5432674261715,2948.5379226853747,2942.4176042824956,2937.0437729514124,2932.305590542992,2928.1133243292315,2924.3935501089913,2921.085606663439,2918.138936590551,2915.51106533678,2913.1660466062212,2911.073253236661,2909.2064271770073,2907.542926025348,2906.0631202643253,2904.7499071657608,2903.5883158434654,2902.565184120289,2901.668892423954,2900.8891433064045,2900.216777715292,2899.643621064685,2899.1623536156553,2898.766400803512,2898.4498400209327,3012.2198790584735
11.2,4955.859683665585,3883.2571125046948,3526.157091622983,3347.9874696684587,3241.4025666162797,3170.6161457363064,3120.2901822431872,3082.7553112938217,3053.750632750995,3030.7195400526393,3012.0350662186424,2996.6125451129433,2983.701039433094,2972.764154388336,2963.4085247573735,2955.3391186975823,2948.3303163505016,2942.206628725253,2936.8295052468193,2932.08809897573,2927.892670298378,2924.1697895888697,2920.8587913380325,2917.909114744423,2915.278282561315,2912.930346364465,2910.834677318394,2908.96501606769,2907.2987192070186,2905.8161564618476,2904.500224549237,2903.335952195002,2902.310176971351,2901.4112791688003,2900.6289612954442,2899.9540643317587,2899.3784137873263,2898.8946900695537,2898.496318800891,2898.1773775934184,3012.0350662186424
11.3,4955.930602748948,3883.189871556678,3526.0497027338174,3347.860097156924,3241.2625806875067,3170.4670381725414,3120.1338776980774,3082.5929823814954,3053.583047003393,3030.547227888817,3011.8584102871177,2996.4318313639737,2983.516488028265,2972.5759392943814,2963.216786653039,2955.143973754979,2948.131862376509,2942.0049495600815,2936.6246739800918,2931.8801803408196,2927.6817224838373,2923.955865628042,2920.641940188581,2917.6893821362055,2915.0557116688633,2912.7049783449133,2910.6065517449533,2908.7341712813636,2907.0651926032997,2905.579984725674,2904.261443848082,2903.0945983379024,2902.066285540272,2901.1648856268625,2900.3801010761567,2899.7027729123906,2899.1247267488434,2898.6386431453243,2898.2379479158067,2897.9167188947836,3011.8584102871177
11.4,4955.995304129547,3883.124903504042,3525.9468203586057,3347.7382809033456,3241.12878802709,3170.324571318132,3119.9845590534505,3082.4379232230535,3053.4229751569146,3030.3826465419443,3011.689682537681,2996.2592285876394,2983.3402191693253,2972.3961694435184,2963.0336492906,2954.957579084172,2947.942303153674,2941.812305271716,2936.4290138979536,2931.6815657972143,2927.4802085932583,2923.7515026083524,2920.434774387831,2917.479456839031,2914.843067736457,2912.4896547270723,2910.388585892805,2908.5135994822176,2906.8420502539457,2905.354306556266,2904.0332641061855,2902.8639509403065,2901.833204198125,2900.9294039491983,2900.1422526550573,2899.462591393076,2898.8822458870627,2898.3938968538805,2897.990970302056,2897.667544290335,3011.689682537681
11.499999999999998,4956.054325460174,3883.0622361148608,3525.848358542516,3347.621887391444,3241.0010287663267,3170.1885681073904,3119.8420367550625,3082.289934497747,3053.270209836055,3030.225581730345,3011.528662593903,2996.0945109107975,2983.1720019436702,2972.2246092444207,2962.858872692555,2954.7796905647383,2947.761390625339,2941.6284440465106,2936.242269587941,2931.4919964753117,2927.28786642866,2923.556435122104,2920.237025428398,2917.2790673493173,2914.6400763621946,2912.2840983038805,2910.1804998389366,2908.303018117381,2906.6290070593564,2905.1388343878925,2903.815395370187,2902.6437177376265,2901.6106384439972,2900.704537471724,2899.9151172765974,2899.233218997144,2898.650668473172,2898.160146582089,2897.7550795288175,2897.42954559694,3011.528662593903
11.5,4956.054325460174,3883.0622361148608,3525.848358542516,3347.621887391444,3241.0010287663267,3170.1885681073904,3119.8420367550625,3082.289934497747,3053.270209836055,3030.225581730345,3011.528662593903,2996.0945109107975,2983.1720019436702,2972.2246092444207,2962.858872692555,2954.7796905647383,2947.761390625339,2941.6284440465106,2936.242269587941,2931.4919964753117,2927.28786642866,2923.556435122104,2920.237025428398,2917.2790673493173,2914.6400763621946,2912.2840983038805,2910.1804998389366,2908.303018117381,2906.6290070593564,2905.1388343878925,2903.815395370187,2902.6437177376265,2901.6106384439972,2900.704537471724,2899.9151172765974,2899.233218997144,2898.650668473172,2898.160146582089,2897.7550795288175,2897.42954559694,2996.0945109107975
11.6,4956.108158698803,3883.0018895660364,3525.754231564508,3347.510786384275,3240.879147896285,3170.0588573057225,3119.7061277479843,3082.148823881382,3053.1245510545073,3030.075826885206,3011.3751380677995,2995.9374606896017,2983.0116138824787,2972.0610317433716,2962.6922256962343,2954.6100730545413,2947.5888858650396,2941.4531233427642,2936.0641950424165,2931.311223035313,2927.1044434398204,2923.3704075203896,2920.048434666966,2917.08795212699,2914.446473201717,2912.0880420148455,2909.9820238912766,2908.102154944482,2906.42578830553,2904.933291111384,2903.607558210127,2902.433617051785,2901.398304422611,2900.4900002314857,2899.698406938258,2899.0143657494636,2898.4297026251515,2897.9370986055796,2897.5299800928437,2897.2024255949036,2995.9374606896017
11.7,4956.157253905018,3882.943877230317,3525.664354128356,3347.404850891302,3240.762995123247,3169.935273299155,3119.5766552222,3082.014405760941,3052.9858059060225,3029.933182822421,3011.228904216334,2995.7878681528878,2982.858840592751,2971.9052182464106,2962.5334855672018,2954.448499995267,2947.4245586747825,2941.286109482611,2935.8945532445614,2931.1390052479233,2926.9296962997655,2923.1931734844125,2919.868752891251,2916.9058591586563,2914.262003527984,2911.90122850269,2909.7928981421587,2907.9107475825326,2906.2321292127835,2904.737409620721,2903.409483264157,2902.2333773339783,2901.1959284655777,2900.2855165065175,2899.4918439293892,2898.8057520142474,2898.2190668446256,2897.724469624991,2897.3153869542807,2896.9858975634193,2995.7878681528878
11.8,4956.20202273106,3882.888206394409,3525.5786415305392,3347.303957130013,3240.6524247268726,3169.8176558913,3119.4534483693087,3081.8865009620504,3052.8537882696287,3029.797457430417,3011.0897636146237,2995.645531063104,2982.7134754076887,2971.7569579603846,2962.3824376318726,2954.294753037677,2947.26818720366,2941.1271772643818,2935.733115775216,2930.975111595904,2926.763390501855,2923.024495618089,2919.6977399086686,2916.7325455426926,2914.086421813004,2911.7234096918583,2909.612872044224,2907.728543085271,2906.047774506559,2904.5509323817028,2903.2209108053594,2902.042736729863,2901.003246655103,2900.0908203783756,2899.295160392381,2898.607108055309,2898.018489576435,2897.5219863246707,2897.111025094745,2896.779684838223,2995.645531063104
11.9,4956.24284163064,3882.834878913433,3525.497009807684,3347.207984482387,3240.5472954211828,3169.7058501077117,3119.3363421489494,3081.764936488623,3052.7283185287665,3029.6684653726566,3010.957525844938,2995.5102543937282,2982.575319054068,2971.6160476516293,2962.238874928571,2954.1486216854364,2947.1195575853108,2940.976109594408,2935.579662439344,2930.819318895777,2926.605299976859,2922.864145060944,2919.5351641555994,2916.567777094793,2913.919491330149,2911.554346388111,2909.4417040071526,2907.555297535466,2905.872478009543,2904.3736110220243,2903.0415903298444,2901.8614426659924,2900.820004408943,2899.9056553156092,2899.108097905179,2898.4181736175833,2897.8277087890897,2897.329384952624,2896.916629096713,2896.5835203904894,2995.5102543937282
12.0,4956.280054807174,3882.783891807272,3525.4193758652787,3347.1168154475895,3240.4474702186562,3169.5997060072955,3119.2251770655985,3081.6495452741096,3052.609223303361,3029.5460278044393,3010.8320072007473,2995.381850022619,2982.444179336282,2971.4822913215553,2962.102597875665,2954.009902956853,2946.978463593537,2940.832697136966,2935.43398091089,2930.6714119380354,2926.455206728969,2922.711901120319,2919.380802325619,2916.411327973189,2913.760983776258,2911.3938078975393,2909.2791610141844,2907.390775658888,2905.7060022535375,2904.2052059411403,2902.871280164893,2901.6892514563733,2900.6459560855246,2899.7297737775943,2898.9304070838225,2898.23869752852,2897.6464715755433,2897.146410920423,2896.731942742854,2896.3971464256233,2995.381850022619
12.1,4956.31397692212,3882.7352378033584,3525.345657589173,3347.0303355905535,3240.352816297215,3169.499078500628,3119.119798954257,3081.540165944126,3052.496335194359,3029.4299721030275,3010.713030404925,2995.2601364399616,2982.3198708354353,2971.355499898214,2961.9734139560624,2953.8784010629092,2946.8447063147355,2940.6967379816642,2935.295866395419,2930.5311831453114,2926.31290048982,2922.5675509214707,2919.234439016526,2916.2629803220757,2913.6106789121495,2911.2415716644823,2909.1250182574177,2907.234750457404,2905.5481181103173,2904.045485939217,2902.7097470961544,2901.5259279279485,2900.480864607851,2899.562936837333,2898.7618472041368,2898.068437318968,2897.474533772915,2896.972818422246,2896.5567186342987,2896.2203140011725,2995.2601364399616
12.2,4956.344895582026,3882.688905830173,3525.2757739417207,3346.9484334880617,3240.2632048703094,3169.403827175003,3119.0200587752615,3081.4366425892836,3052.3894925399504,3029.320131610451,3010.600424341421,2995.144938470525,2982.2022146233016,2971.2354909427113,2961.851137417231,2953.7539271013993,2946.7180938365764,2940.5680373269824,2935.1651213090663,2930.398432247165,2926.1781783894376,2922.4308890751076,2919.0958663941724,2916.1225239326536,2913.4683642207037,2911.0974229269577,2908.9790587908365,2907.087002859786,2905.398604440323,2903.894227863859,2902.556766012606,2901.3712450641065,2900.324501105742,2899.4049138221303,2898.6021858413524,2897.9071588616102,2897.311659600368,2896.8083700718726,2896.390717827223,2896.0527826626976,2995.144938470525
12.3,4956.373073620991,3882.64488146579,3525.209645043847,3346.871000671991,3240.178511060257,3169.3138161256334,3118.9258124177604,3081.338824548309,3052.2885391829836,3029.216345388364,3010.4940237996357,2995.0360870090244,2982.091037989945,2971.122088370009,2961.735588985698,2953.6362987658326,2946.598440951711,2940.4464071794578,2935.0415549734175,2930.2729659709057,2926.050844643351,2922.301717360835,2918.9648838730213,2915.989755920477,2913.333834581628,2910.9611543887463,2908.8410732000902,2906.947321389138,2905.2572477582416,2903.7512162740063,2902.4121195687267,2901.224983665236,2900.176644574901,2899.255481971677,2898.451198526941,2897.754636026959,2897.1576213138997,2896.6528365569015,2896.233709486161,2895.8943200966473,2995.0360870090244
12.4,4956.398751196088,3882.603147345009,3525.147192244627,3346.7979315705584,3240.0986137747277,3169.2289137934727,3118.8369205111494,3081.2465662006784,3052.1933242490586,3029.1184579843857,3010.3936692309335,2994.933418768225,2981.986174184412,2971.0151221830865,2961.6265955953822,2953.5253400684096,2946.4855688759963,2940.3316660673054,2934.924983324924,2930.154597747258,2925.9307102547195,2922.1798444261794,2918.8412978118163,2915.864480418575,2913.206891961691,2910.832565907429,2908.7108592880927,2906.8155018466614,2905.1238419147385,2903.616243119617,2902.275597862672,2901.086932025454,2900.037081552382,2899.1144261120567,2898.30866842161,2897.610650355153,2897.0121988775704,2896.5059963090075,2896.0854705538113,2895.7447017994923,2994.933418768225
12.499999999999998,4956.422147709251,3882.563683528728,3525.088338179185,3346.729123448136,3240.0233955862795,3169.148992808712,3118.7532482444994,3081.1597267683514,3052.103701934625,3029.0263192091193,3010.2992065165145,2994.8367760390142,2981.8874621678733,2970.9144282199504,2961.523990129008,2953.4208810764603,2946.3793049802657,2940.223638767919,2934.815228638633,2930.0431474304155,2925.8175927309535,2922.065085499976,2918.7249212242823,2915.746508285145,2913.0873451201614,2910.7114641971757,2908.588221775849,2906.6913470101936,2904.998187793129,2903.4891074368866,2902.14699812973,2900.95688562457,2899.9056058070823,2898.9815383452524,2898.174386003612,2897.474990743571,2896.8751796499146,2896.367635189735,2895.9457854359794,2895.6037107622346,2994.8367760390142
